id,Title,Company Name,Salary,Location,Category,Description,Link
5032,Assistant Manager - IT Auditor,Sun Life Malaysia Assurance Berhad,"RM 4,900 - RM 8,400",Kuala Lumpur,Security,"5032            Assistant Manager - IT Auditor            RM 4,900 - RM 8,400            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/assistant-manager-it-auditor-4701876?jobId=jobstreet-my-job-4701876&sectionRank=201&token=0~4708624c-15bb-46ab-be0b-33b5f2b75e83&fr=SRP%20Job%20Listing'
8527,Senior PHP Software Engineer ( Laravel),Incorp Sdn Bhd,"RM 5,000 - RM 10,000",Kuala Lumpur,Security,"8527            Senior PHP Software Engineer ( Laravel)            RM 5,000 - RM 10,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/senior-php-software-engineer-laravel-4713592?jobId=jobstreet-my-job-4713592&sectionRank=454&token=0~7bd3fe0e-d4d3-48f9-bbd2-cbefb9bc7bf1&fr=SRP%20Job%20Listing'
6177,Senior Security Engineer,Vigilant Asia (M) Sdn Bhd,"RM 5,000 - RM 6,000",Shah Alam/Subang,Security,"6177            Senior Security Engineer            RM 5,000 - RM 6,000            Shah Alam/Subang            Security",https://www.jobstreet.com.my/en/job/senior-security-engineer-4713702?jobId=jobstreet-my-job-4713702&sectionRank=26&token=0~6653dd14-177d-4175-ba75-d1891feabb4e&fr=SRP%20Job%20Listing'
4613,IT Manager,Royal Selangor Club,"RM 5,000 - RM 6,500",Kuala Lumpur,Security,"4613            IT Manager            RM 5,000 - RM 6,500            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/it-manager-4706830?jobId=jobstreet-my-job-4706830&sectionRank=189&token=0~4708624c-15bb-46ab-be0b-33b5f2b75e83&fr=SRP%20Job%20Listing'
8030,Database Engineer,Phillip Capital Group,"RM 5,000 - RM 7,000",Kuala Lumpur,Security,"8030            Database Engineer            RM 5,000 - RM 7,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/database-engineer-4715313?jobId=jobstreet-my-job-4715313&sectionRank=129&token=0~4dd5f512-2e9d-448f-97c0-4ac96ffe914d&fr=SRP%20Job%20Listing'
5157,IT Business Analyst,Intradeco Sdn Bhd,"RM 5,000 - RM 7,000",Bayan Lepas,Security,"5157            IT Business Analyst            RM 5,000 - RM 7,000            Bayan Lepas            Security",https://www.jobstreet.com.my/en/job/it-business-analyst-4714919?jobId=jobstreet-my-job-4714919&sectionRank=361&token=0~5787109d-123f-4e7d-89e8-79ae64ef049c&fr=SRP%20Job%20Listing'
2924,Assistance SOC Manager cum L3 Security Analyst,TechLab Security Sdn Bhd,"RM 5,000 - RM 7,000",Petaling Jaya,Security,"2924            Assistance SOC Manager cum L3 Security Analyst            RM 5,000 - RM 7,000            Petaling Jaya            Security",https://www.jobstreet.com.my/en/job/assistance-soc-manager-cum-l3-security-analyst-4666799?jobId=jobstreet-my-job-4666799&sectionRank=127&token=0~4dd5f512-2e9d-448f-97c0-4ac96ffe914d&fr=SRP%20Job%20Listing'
7892,Senior Application Security Analyst - KL,AGENSI PEKERJAAN JS STAFFING SERVICES SDN BHD,"RM 5,000 - RM 8,000",Kuala Lumpur,Security,"7892            Senior Application Security Analyst - KL            RM 5,000 - RM 8,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/senior-application-security-analyst-kl-4691403?jobId=jobstreet-my-job-4691403&sectionRank=215&token=0~419d7663-e8cf-417a-8b0e-fcc14ffb019a&fr=SRP%20Job%20Listing'
7620,"IT System, Network and Security Administrator [Malaysian]",INSTAPAY TECHNOLOGIES SDN. BHD.,"RM 5,500 - RM 7,500",Kuala Lumpur,Security,"7620            IT System, Network and Security Administrator [Malaysian]            RM 5,500 - RM 7,500            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/it-system-network-and-security-administrator-%5Bmalaysian%5D-4713866?jobId=jobstreet-my-job-4713866&sectionRank=20&token=0~6653dd14-177d-4175-ba75-d1891feabb4e&fr=SRP%20Job%20Listing'
8993,Network Engineer,Worldline International (Malaysia) Sdn Bhd,"RM 5,500 - RM 7,700",Kuala Lumpur,Security,"8993            Network Engineer            RM 5,500 - RM 7,700            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/network-engineer-4713483?jobId=jobstreet-my-job-4713483&sectionRank=52&token=0~ea63b307-b81f-49c6-ae5e-eb101c9fc122&fr=SRP%20Job%20Listing'
4112,INFORMATION SECURITY ENGINEER (MANUFACTURING),AGENSI PEKERJAAN MEGAN MILLIONS SDN. BHD,"RM 5,500 - RM 9,500",Selangor,Security,"4112            INFORMATION SECURITY ENGINEER (MANUFACTURING)            RM 5,500 - RM 9,500            Selangor            Security",https://www.jobstreet.com.my/en/job/information-security-engineer-manufacturing-4696537?jobId=jobstreet-my-job-4696537&sectionRank=153&token=0~e6159e58-11a1-448a-90ad-ba1a7c956d29&fr=SRP%20Job%20Listing'
8617,Full Stack Developer,AUREAS MEDIA SDN. BHD.,"RM 6,000 - RM 12,000",Kuala Lumpur,Security,"8617            Full Stack Developer            RM 6,000 - RM 12,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/full-stack-developer-4712241?jobId=jobstreet-my-job-4712241&sectionRank=442&token=0~899591e2-ba61-483d-b99d-8fdf1e534b3c&fr=SRP%20Job%20Listing'
7911,Senior Tech Executive,Radar Management Sdn. Bhd.,"RM 6,000 - RM 7,000",Kuala Lumpur,Security,"7911            Senior Tech Executive            RM 6,000 - RM 7,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/senior-tech-executive-4674149?jobId=jobstreet-my-job-4674149&sectionRank=157&token=0~e6159e58-11a1-448a-90ad-ba1a7c956d29&fr=SRP%20Job%20Listing'
5707,Software Development Team Lead,TDCX,"RM 6,000 - RM 8,000",Kuala Lumpur,Security,"5707            Software Development Team Lead            RM 6,000 - RM 8,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/software-development-team-lead-4714138?jobId=jobstreet-my-job-4714138&sectionRank=371&token=0~5787109d-123f-4e7d-89e8-79ae64ef049c&fr=SRP%20Job%20Listing'
8715,Senior System Engineer,Fujitsu (Malaysia) Sdn. Bhd.,"RM 6,000 - RM 8,000",Cyberjaya,Security,"8715            Senior System Engineer            RM 6,000 - RM 8,000            Cyberjaya            Security",https://www.jobstreet.com.my/en/job/senior-system-engineer-4714633?jobId=jobstreet-my-job-4714633&sectionRank=480&token=0~7bd3fe0e-d4d3-48f9-bbd2-cbefb9bc7bf1&fr=SRP%20Job%20Listing'
2570,Software Security Consultant,Nixan Mega (M) Sdn Bhd,"RM 6,200 - RM 12,000",Selangor,Security,"2570            Software Security Consultant            RM 6,200 - RM 12,000            Selangor            Security",https://www.jobstreet.com.my/en/job/software-security-consultant-4662191?jobId=jobstreet-my-job-4662191&sectionRank=195&token=0~4708624c-15bb-46ab-be0b-33b5f2b75e83&fr=SRP%20Job%20Listing'
1494,IT Manager,Everbest Soya Bean Products Sdn Bhd,"RM 6,500 - RM 9,500",Kedah,Security,"1494            IT Manager            RM 6,500 - RM 9,500            Kedah            Security",https://www.jobstreet.com.my/en/job/it-manager-4713069?jobId=jobstreet-my-job-4713069&sectionRank=181&token=0~4708624c-15bb-46ab-be0b-33b5f2b75e83&fr=SRP%20Job%20Listing'
2702,DevOps Engineer,8capita,"RM 7,000 - RM 11,000",Kuala Lumpur,Security,"2702            DevOps Engineer            RM 7,000 - RM 11,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/devops-engineer-4701856?jobId=jobstreet-my-job-4701856&sectionRank=317&token=0~2292d1f6-ac25-4d90-95a7-dad6b9fb93ad&fr=SRP%20Job%20Listing'
4249,Azure Automation Lead,Avensys Consulting Sdn Bhd,"RM 7,000 - RM 12,000",Kuala Lumpur,Security,"4249            Azure Automation Lead            RM 7,000 - RM 12,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/azure-automation-lead-4708630?jobId=jobstreet-my-job-4708630&sectionRank=326&token=0~2292d1f6-ac25-4d90-95a7-dad6b9fb93ad&fr=SRP%20Job%20Listing'
6439,Full-Stack Developer,SNSOFT SDN. BHD.,"RM 7,000 - RM 14,000",Kuala Lumpur,Security,"6439            Full-Stack Developer            RM 7,000 - RM 14,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/full-stack-developer-4690294?jobId=jobstreet-my-job-4690294&sectionRank=437&token=0~899591e2-ba61-483d-b99d-8fdf1e534b3c&fr=SRP%20Job%20Listing'
7699,Automation Test Specialist - All Levels,Pactera Malaysia Inc.Sdn Bhd,"RM 7,000 - RM 14,000",Kuala Lumpur,Security,"7699            Automation Test Specialist - All Levels            RM 7,000 - RM 14,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/automation-test-specialist-all-levels-4713825?jobId=jobstreet-my-job-4713825&sectionRank=448&token=0~899591e2-ba61-483d-b99d-8fdf1e534b3c&fr=SRP%20Job%20Listing'
5809,Senior Software Developer,FINEXUS SDN BHD,"RM 7,000 - RM 8,500",Kuala Lumpur,Security,"5809            Senior Software Developer            RM 7,000 - RM 8,500            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/senior-software-developer-4696072?jobId=jobstreet-my-job-4696072&sectionRank=459&token=0~7bd3fe0e-d4d3-48f9-bbd2-cbefb9bc7bf1&fr=SRP%20Job%20Listing'
1453,Senior Test Analyst / Test Lead (Banking Domain),Pactera Malaysia Inc.Sdn Bhd,"RM 7,000 - RM 9,000",Kuala Lumpur,Security,"1453            Senior Test Analyst / Test Lead (Banking Domain)            RM 7,000 - RM 9,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/senior-test-analyst-test-lead-banking-domain-4713819?jobId=jobstreet-my-job-4713819&sectionRank=443&token=0~899591e2-ba61-483d-b99d-8fdf1e534b3c&fr=SRP%20Job%20Listing'
6014,IT Infra & Systems Lead @ Kulim,Agensi Pekerjaan PERSOLKELLY Malaysia Sdn Bhd,"RM 7,000 - RM 9,000",Kulim,Security,"6014            IT Infra & Systems Lead @ Kulim            RM 7,000 - RM 9,000            Kulim            Security",https://www.jobstreet.com.my/en/job/it-infra-systems-lead-%40-kulim-4689181?jobId=jobstreet-my-job-4689181&sectionRank=217&token=0~419d7663-e8cf-417a-8b0e-fcc14ffb019a&fr=SRP%20Job%20Listing'
7249,Security Engineer,PTW Malaysia,"RM 7,000 - RM 9,500",Kuala Lumpur,Security,"7249            Security Engineer            RM 7,000 - RM 9,500            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/security-engineer-4685386?jobId=jobstreet-my-job-4685386&sectionRank=2&token=0~6653dd14-177d-4175-ba75-d1891feabb4e&fr=SRP%20Job%20Listing'
3500,Senior Java Engineer,SHOPPERTISE SDN. BHD.,"RM 7,500 - RM 10,000",Kuala Lumpur,Security,"3500            Senior Java Engineer            RM 7,500 - RM 10,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/senior-java-engineer-4715021?jobId=jobstreet-my-job-4715021&sectionRank=428&token=0~899591e2-ba61-483d-b99d-8fdf1e534b3c&fr=SRP%20Job%20Listing'
3192,IT Strategy And Solution Development Consultant,Financial Park (Labuan) Sdn. Bhd.,"RM 8,000 - RM 10,000",Labuan,Security,"3192            IT Strategy And Solution Development Consultant            RM 8,000 - RM 10,000            Labuan            Security",https://www.jobstreet.com.my/en/job/it-strategy-and-solution-development-consultant-4701072?jobId=jobstreet-my-job-4701072&sectionRank=123&token=0~4dd5f512-2e9d-448f-97c0-4ac96ffe914d&fr=SRP%20Job%20Listing'
8353,IT Security & Infrastructure Assistant Manager,Agensi Pekerjaan Hays (Malaysia) Sdn Bhd,"RM 8,000 - RM 10,000",Selangor,Security,"8353            IT Security & Infrastructure Assistant Manager            RM 8,000 - RM 10,000            Selangor            Security",https://www.jobstreet.com.my/en/job/it-security-infrastructure-assistant-manager-4713489?jobId=jobstreet-my-job-4713489&sectionRank=19&token=0~6653dd14-177d-4175-ba75-d1891feabb4e&fr=SRP%20Job%20Listing'
7774,Business Intelligence Architect (Power BI),Ricoh (Malaysia) Sdn. Bhd.,"RM 8,000 - RM 10,000",Selangor,Security,"7774            Business Intelligence Architect (Power BI)            RM 8,000 - RM 10,000            Selangor            Security",https://www.jobstreet.com.my/en/job/business-intelligence-architect-power-bi-4712600?jobId=jobstreet-my-job-4712600&sectionRank=458&token=0~7bd3fe0e-d4d3-48f9-bbd2-cbefb9bc7bf1&fr=SRP%20Job%20Listing'
2213,IT Security Specialist ((Security Engineering)),Amway IT Services Sdn Bhd,"RM 8,000 - RM 11,000",Selangor,Security,"2213            IT Security Specialist ((Security Engineering))            RM 8,000 - RM 11,000            Selangor            Security",https://www.jobstreet.com.my/en/job/it-security-specialist-security-engineering-4706798?jobId=jobstreet-my-job-4706798&sectionRank=70&token=0~8d33b38a-5065-401f-9550-04d7d3bbda98&fr=SRP%20Job%20Listing'
4796,IT Security and Risk Manager,Agensi Pekerjaan Hays (Malaysia) Sdn Bhd,"RM 8,000 - RM 12,000",Selangor,Security,"4796            IT Security and Risk Manager            RM 8,000 - RM 12,000            Selangor            Security",https://www.jobstreet.com.my/en/job/it-security-and-risk-manager-4704186?jobId=jobstreet-my-job-4704186&sectionRank=62&token=0~8d33b38a-5065-401f-9550-04d7d3bbda98&fr=SRP%20Job%20Listing'
2367,DevOps Engineer,CLOUD COMRADE PTE. LTD.,"RM 8,000 - RM 12,000",Selangor,Security,"2367            DevOps Engineer            RM 8,000 - RM 12,000            Selangor            Security",https://www.jobstreet.com.my/en/job/devops-engineer-8923714/origin/sg?jobId=jobstreet-sg-job-8923714&sectionRank=364&token=0~5787109d-123f-4e7d-89e8-79ae64ef049c&fr=SRP%20Job%20Listing'
7984,Vulnerability Management Specialist,Agensi Pekerjaan Hays (Malaysia) Sdn Bhd,"RM 8,000 - RM 14,000",Puchong,Security,"7984            Vulnerability Management Specialist            RM 8,000 - RM 14,000            Puchong            Security",https://www.jobstreet.com.my/en/job/vulnerability-management-specialist-4713393?jobId=jobstreet-my-job-4713393&sectionRank=39&token=0~ea63b307-b81f-49c6-ae5e-eb101c9fc122&fr=SRP%20Job%20Listing'
6384,Cloud Site Architect / SE_MRO,Huawei Technologies (Malaysia) Sdn. Bhd,"RM 8,000 - RM 15,000",Kuala Lumpur,Security,"6384            Cloud Site Architect / SE_MRO            RM 8,000 - RM 15,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/cloud-site-architect-se_mro-4674116?jobId=jobstreet-my-job-4674116&sectionRank=191&token=0~4708624c-15bb-46ab-be0b-33b5f2b75e83&fr=SRP%20Job%20Listing'
6380,Java Developer-Work From Home,SOFTSTACK SDN. BHD.,"RM 8,000 - RM 16,000","Kuala Lumpur, Johor, Penang, Perak, Sabah, Melaka, Selangor, Sarawak",Security,"6380            Java Developer-Work From Home            RM 8,000 - RM 16,000            Kuala Lumpur, Johor, Penang, Perak, Sabah, Melaka, Selangor, Sarawak            Security",https://www.jobstreet.com.my/en/job/java-developer-work-from-home-4713104?jobId=jobstreet-my-job-4713104&sectionRank=313&token=0~2292d1f6-ac25-4d90-95a7-dad6b9fb93ad&fr=SRP%20Job%20Listing'
7149,Network Engineer L2,UPTHINK TECHNOLOGY SDN. BHD.,"RM 9,000 - RM 11,000",Kuala Lumpur,Security,"7149            Network Engineer L2            RM 9,000 - RM 11,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/network-engineer-l2-4687903?jobId=jobstreet-my-job-4687903&sectionRank=188&token=0~4708624c-15bb-46ab-be0b-33b5f2b75e83&fr=SRP%20Job%20Listing'
9046,Principal Capacity Engineer,DHL Information Services (Asia-Pacific) Sdn. Bhd.,"RM 9,000 - RM 12,600",Selangor,Security,"9046            Principal Capacity Engineer            RM 9,000 - RM 12,600            Selangor            Security",https://www.jobstreet.com.my/en/job/principal-capacity-engineer-4705605?jobId=jobstreet-my-job-4705605&sectionRank=163&token=0~e6159e58-11a1-448a-90ad-ba1a7c956d29&fr=SRP%20Job%20Listing'
3875,Cloud Engineer,HKBN JOS (Malaysia) Sdn Bhd,"RM 9,000 - RM 15,000","Kuala Lumpur, Selangor",Security,"3875            Cloud Engineer            RM 9,000 - RM 15,000            Kuala Lumpur, Selangor            Security",https://www.jobstreet.com.my/en/job/cloud-engineer-4654783?jobId=jobstreet-my-job-4654783&sectionRank=306&token=0~2292d1f6-ac25-4d90-95a7-dad6b9fb93ad&fr=SRP%20Job%20Listing'
3674,Information Technology Intern,Hannover Re,"RM 1,000 - RM 1,100",Kuala Lumpur,Data Analyst,"3674            Information Technology Intern            RM 1,000 - RM 1,100            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/information-technology-intern-4713523?jobId=jobstreet-my-job-4713523&sectionRank=34&token=0~22ed6e56-d7c9-480e-bb8f-769d3396c9cc&fr=SRP%20Job%20Listing'
3583,Business Intelligence - Internship,Viewpoint Research Corporation Sdn Bhd,"RM 1,000 - RM 1,150",Selangor,Data Analyst,"3583            Business Intelligence - Internship            RM 1,000 - RM 1,150            Selangor            Data Analyst",https://www.jobstreet.com.my/en/job/business-intelligence-internship-4708387?jobId=jobstreet-my-job-4708387&sectionRank=155&token=0~513b0980-ae64-453e-9e0d-30809104e1cc&fr=SRP%20Job%20Listing'
7281,"Senior Manager, Data Management",ASK Resources,"RM 10,000 - RM 15,000",Kuala Lumpur,Data Analyst,"7281            Senior Manager, Data Management            RM 10,000 - RM 15,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/senior-manager-data-management-4693521?jobId=jobstreet-my-job-4693521&sectionRank=135&token=0~ca93b734-5c58-4c48-ab85-623735861003&fr=SRP%20Job%20Listing'
4361,Software Developer Team Lead,myFirst Tech Sdn Bhd,"RM 10,000 - RM 15,000",Johor,Data Analyst,"4361            Software Developer Team Lead            RM 10,000 - RM 15,000            Johor            Data Analyst",https://www.jobstreet.com.my/en/job/software-developer-team-lead-4666586?jobId=jobstreet-my-job-4666586&sectionRank=266&token=0~c74dfaef-898e-457a-afef-3a206693d3f0&fr=SRP%20Job%20Listing'
5390,Full Stack Software Engineer Lead - Ionic + Management,NovoPsych,"RM 10,000 - RM 15,000","Johor, Kedah, Kuala Lumpur, Melaka, Sabah",Data Analyst,"5390            Full Stack Software Engineer Lead - Ionic + Management            RM 10,000 - RM 15,000            Johor, Kedah, Kuala Lumpur, Melaka, Sabah            Data Analyst",https://www.jobstreet.com.my/en/job/full-stack-software-engineer-lead-ionic-management-4706782?jobId=jobstreet-my-job-4706782&sectionRank=247&token=0~c74dfaef-898e-457a-afef-3a206693d3f0&fr=SRP%20Job%20Listing'
9521,Senior SAP Consultant (BW),JUST BI SDN BHD,"RM 10,000 - RM 17,000",Kuala Lumpur,Data Analyst,"9521            Senior SAP Consultant (BW)            RM 10,000 - RM 17,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/senior-sap-consultant-bw-4687209?jobId=jobstreet-my-job-4687209&sectionRank=138&token=0~ca93b734-5c58-4c48-ab85-623735861003&fr=SRP%20Job%20Listing'
3736,Senior BI Consultant (Azure DevOps/Power BI),JUST BI SDN BHD,"RM 10,000 - RM 18,000",Kuala Lumpur,Data Analyst,"3736            Senior BI Consultant (Azure DevOps/Power BI)            RM 10,000 - RM 18,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/senior-bi-consultant-azure-devops-power-bi-4678873?jobId=jobstreet-my-job-4678873&sectionRank=63&token=0~aeefa957-a679-4976-a283-fce24d208078&fr=SRP%20Job%20Listing'
3595,Business Analyst Senior Specialist (Data & Insights),Maxis Broadband Sdn Bhd,"RM 15,000 - RM 18,000",Kuala Lumpur,Data Analyst,"3595            Business Analyst Senior Specialist (Data & Insights)            RM 15,000 - RM 18,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/business-analyst-senior-specialist-data-insights-4691940?jobId=jobstreet-my-job-4691940&sectionRank=142&token=0~ca93b734-5c58-4c48-ab85-623735861003&fr=SRP%20Job%20Listing'
5629,"Head, Cybersecurity and Incident Response",RHB Banking Group,"RM 15,100 - RM 18,100",Kuala Lumpur,Data Analyst,"5629            Head, Cybersecurity and Incident Response            RM 15,100 - RM 18,100            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/head-cybersecurity-and-incident-response-4703870?jobId=jobstreet-my-job-4703870&sectionRank=259&token=0~c74dfaef-898e-457a-afef-3a206693d3f0&fr=SRP%20Job%20Listing'
3163,Master Data Governance Officer,Caring Pharmacy Retail Management Sdn Bhd,"RM 2,000 - RM 3,000",Petaling Jaya,Data Analyst,"3163            Master Data Governance Officer            RM 2,000 - RM 3,000            Petaling Jaya            Data Analyst",https://www.jobstreet.com.my/en/job/master-data-governance-officer-4704646?jobId=jobstreet-my-job-4704646&sectionRank=53&token=0~22ed6e56-d7c9-480e-bb8f-769d3396c9cc&fr=SRP%20Job%20Listing'
6267,Content Analyst,Teleperformance Malaysia Sdn Bhd,"RM 2,500 - RM 3,500",Penang,Data Analyst,"6267            Content Analyst            RM 2,500 - RM 3,500            Penang            Data Analyst",https://www.jobstreet.com.my/en/job/content-analyst-4695300?jobId=jobstreet-my-job-4695300&sectionRank=189&token=0~c003896a-37ac-4dad-9979-242d331f6100&fr=SRP%20Job%20Listing'
7446,ERP Support Analyst,STELLAR DYNAMIC SOLUTIONS SDN. BHD.,"RM 2,500 - RM 3,500",Petaling Jaya,Data Analyst,"7446            ERP Support Analyst            RM 2,500 - RM 3,500            Petaling Jaya            Data Analyst",https://www.jobstreet.com.my/en/job/erp-support-analyst-4712198?jobId=jobstreet-my-job-4712198&sectionRank=97&token=0~f85b6bf4-eeb9-40ce-9aa7-37c5e63db083&fr=SRP%20Job%20Listing'
7803,IOT Engineer,SQUARETECH SOLUTIONS SDN. BHD.,"RM 2,500 - RM 3,500",Puchong,Data Analyst,"7803            IOT Engineer            RM 2,500 - RM 3,500            Puchong            Data Analyst",https://www.jobstreet.com.my/en/job/iot-engineer-4685235?jobId=jobstreet-my-job-4685235&sectionRank=227&token=0~b5eaf725-c455-4e7c-97a6-f4f5b3baa053&fr=SRP%20Job%20Listing'
7287,Junior Business Intelligence Engineer,Blackbox BI Consultancy Sdn. Bhd.,"RM 2,500 - RM 3,500",Selangor,Data Analyst,"7287            Junior Business Intelligence Engineer            RM 2,500 - RM 3,500            Selangor            Data Analyst",https://www.jobstreet.com.my/en/job/junior-business-intelligence-engineer-4710361?jobId=jobstreet-my-job-4710361&sectionRank=30&token=0~442f288b-428a-4a2c-8e31-250a410a4f38&fr=SRP%20Job%20Listing'
4713,SAP Support Executive,BAOJIA NEW ENERGY MANUFACTURING SDN. BHD.,"RM 2,800 - RM 3,500",Johor Bahru,Data Analyst,"4713            SAP Support Executive            RM 2,800 - RM 3,500            Johor Bahru            Data Analyst",https://www.jobstreet.com.my/en/job/sap-support-executive-4695734?jobId=jobstreet-my-job-4695734&sectionRank=229&token=0~b5eaf725-c455-4e7c-97a6-f4f5b3baa053&fr=SRP%20Job%20Listing'
4198,Engineer Information Technology - Master Data Developer,Infineon Technologies (Malaysia) Sdn Bhd,"RM 2,800 - RM 3,800",Melaka,Data Analyst,"4198            Engineer Information Technology - Master Data Developer            RM 2,800 - RM 3,800            Melaka            Data Analyst",https://www.jobstreet.com.my/en/job/engineer-information-technology-master-data-developer-4685433?jobId=jobstreet-my-job-4685433&sectionRank=216&token=0~b5eaf725-c455-4e7c-97a6-f4f5b3baa053&fr=SRP%20Job%20Listing'
5264,Business Analyst (Software Ind.),Mr Tech System Holdings Sdn Bhd,"RM 2,800 - RM 3,920",Kuala Lumpur,Data Analyst,"5264            Business Analyst (Software Ind.)            RM 2,800 - RM 3,920            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/business-analyst-software-ind-4700410?jobId=jobstreet-my-job-4700410&sectionRank=95&token=0~f85b6bf4-eeb9-40ce-9aa7-37c5e63db083&fr=SRP%20Job%20Listing'
9268,IT SUPPORT - PRODUCT ASSISTANT,NKL360 MALAYSIA SDN. BHD.,"RM 2,800 - RM 4,000",Kuala Lumpur,Data Analyst,"9268            IT SUPPORT - PRODUCT ASSISTANT            RM 2,800 - RM 4,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/it-support-product-assistant-4710751?jobId=jobstreet-my-job-4710751&sectionRank=233&token=0~b5eaf725-c455-4e7c-97a6-f4f5b3baa053&fr=SRP%20Job%20Listing'
4175,Software Engineer (Fresh Graduates / Junior),Software International Corporation (M) Sdn Bhd,"RM 3,000 - RM 3,500",Kuala Lumpur,Data Analyst,"4175            Software Engineer (Fresh Graduates / Junior)            RM 3,000 - RM 3,500            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/software-engineer-fresh-graduates-junior-4701991?jobId=jobstreet-my-job-4701991&sectionRank=268&token=0~c74dfaef-898e-457a-afef-3a206693d3f0&fr=SRP%20Job%20Listing'
1296,Executive - Business & Corporate Banking (Support),Hong Leong Bank Berhad,"RM 3,000 - RM 4,000",Kuala Lumpur,Data Analyst,"1296            Executive - Business & Corporate Banking (Support)            RM 3,000 - RM 4,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/executive-business-corporate-banking-support-4695590?jobId=jobstreet-my-job-4695590&sectionRank=272&token=0~d93c48fc-ff0f-40af-9f83-33a338ac3c76&fr=SRP%20Job%20Listing'
5202,Tableau Developer,ASK Resources,"RM 3,000 - RM 4,200",Kuala Lumpur,Data Analyst,"5202            Tableau Developer            RM 3,000 - RM 4,200            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/tableau-developer-4695454?jobId=jobstreet-my-job-4695454&sectionRank=186&token=0~c003896a-37ac-4dad-9979-242d331f6100&fr=SRP%20Job%20Listing'
9647,HR Business Analyst,TDCX,"RM 3,000 - RM 4,500",Kuala Lumpur,Data Analyst,"9647            HR Business Analyst            RM 3,000 - RM 4,500            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/hr-business-analyst-4714256?jobId=jobstreet-my-job-4714256&sectionRank=42&token=0~22ed6e56-d7c9-480e-bb8f-769d3396c9cc&fr=SRP%20Job%20Listing'
8300,System Engineer (Unix/Linux),EPS Malaysia,"RM 3,000 - RM 4,500","Kuala Lumpur, Selangor",Data Analyst,"8300            System Engineer (Unix/Linux)            RM 3,000 - RM 4,500            Kuala Lumpur, Selangor            Data Analyst",https://www.jobstreet.com.my/en/job/system-engineer-unix-linux-4700893?jobId=jobstreet-my-job-4700893&sectionRank=256&token=0~c74dfaef-898e-457a-afef-3a206693d3f0&fr=SRP%20Job%20Listing'
9497,Business Analyst,Rocketsview Management Sdn Bhd,"RM 3,000 - RM 5,000",Kuala Lumpur,Data Analyst,"9497            Business Analyst            RM 3,000 - RM 5,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/business-analyst-4684682?jobId=jobstreet-my-job-4684682&sectionRank=217&token=0~b5eaf725-c455-4e7c-97a6-f4f5b3baa053&fr=SRP%20Job%20Listing'
4724,"Executive, Information Technology",RAMSAY SIME DARBY HEALTH CARE,"RM 3,000 - RM 5,800",Selangor,Data Analyst,"4724            Executive, Information Technology            RM 3,000 - RM 5,800            Selangor            Data Analyst",https://www.jobstreet.com.my/en/job/executive-information-technology-4697871?jobId=jobstreet-my-job-4697871&sectionRank=279&token=0~d93c48fc-ff0f-40af-9f83-33a338ac3c76&fr=SRP%20Job%20Listing'
